location,hospital
天津市,天津市滨海新区兰恩医疗美容诊所
天津市,天津华美医疗美容
天津市,德倍尔口腔
天津市,阳光树口腔（天津总院）
天津市,天津华亦俏医疗美容
天津市,天津滨海塘沽伊诗医学美容诊所
天津市,天津柏丽医疗美容
天津市,天津河西华津医院
天津市,馨康口腔诊所
天津市,天津河西美亚康综合门诊部口腔科
天津市,美亚口腔
天津市,齐美口腔
天津市,天津极橙口腔
天津市,青苗儿童口腔（天津南开门诊）
天津市,天津南开尚英口腔门诊部
天津市,天津和平和睦美口腔诊所
天津市,天津静海熙美洋医疗美容诊所
天津市,天津河北星耀口腔门诊部
天津市,天津东丽优康美口腔门诊
天津市,天津河西靓齿口腔门诊部
天津市,天津河西坤如玛丽妇产医院
天津市,天津美奥口腔医院
天津市,天津悦美医疗美容
天津市,天津春语医疗美容
天津市,爱康国宾天津南京路吉利大厦体检分院
天津市,爱康国宾天津围堤道峰汇广场体检分院
天津市,天津六纬路东润名邸体检分院
天津市,爱康国宾天津南马路悦府广场分院
天津市,天津德尔美客袖彦堂医疗美容
天津市,爱康齿科峰汇广场分院
天津市,爱康齿科悦府广场分院
天津市,解放军第464医院整形美容中心
天津市,天津市公安医院医学美容科
天津市,天津医科大学口腔医院
天津市,天津宝坻区宝平医院
天津市,天津威莎王巍医学美容整形门诊部
天津市,天津惠泽医学美容门诊部
天津市,天津市眼科医院
天津市,解放军第254医院烧伤整形激光美容中心
天津市,天津市口腔医院整形外科
天津市,天津市长征医院整形美容科
天津市,天津医科大学总医院整形外科
天津市,天津市第三中心医院美容整形科
天津市,天津市天和医院烧伤整形美容外科
天津市,天津市第五中心医院医学整形科
天津市,天津市中心妇产科医院
天津市,天津市第四医院烧伤整形科
天津市,天津市中医药研究院附属医院皮肤外科
天津市,天津文怡医疗美容医院
天津市,天津市宝坻区中医医院
天津市,天津西青中医院
天津市,天津大港油田总医院
天津市,天津伊曼医疗美容门诊部
天津市,天津河西华夏医院
天津市,天津河西爱慕芳容医学美容门诊部
天津市,天津威沙世纪医疗美容门诊部
天津市,天津紫爵妙韩医疗美容诊所
天津市,天津宁河县师美医疗美容诊所
天津市,天津伊诗医学美容诊所
天津市,天津塘沽汉诚医学美容诊所
天津市,天津碧莲盛医疗美容门诊
天津市,天津极致医学美容诊所
天津市,天津建民医疗美容诊所
天津市,天津东丽方宇医学美容门诊部
天津市,天津医科大学眼科医院
天津市,天津市东丽医院
天津市,天津市儿童医院
天津市,天津市肿瘤医院
天津市,天津中医药大学第一附属医院
天津市,天津大港伊莱美医疗美容专科门诊部
重庆市,重庆华美整形美容医院
重庆市,重庆佳美医疗整形美容
重庆市,重庆军科整形医院
重庆市,重庆铂生医疗美容
重庆市,重庆军美医疗美容医院
重庆市,重庆时光整形美容医院
重庆市,重庆五洲整形美容
重庆市,重庆星宸整形美容医院
重庆市,重庆美仑美奂整形美容医院
重庆市,重庆艺星医疗美容医院
重庆市,重庆好美医疗美容
重庆市,重庆联合丽格美容医院
重庆市,重庆爱思特整形美容医院
重庆市,重庆珂琳雅整形美容
重庆市,重庆曹阳丽格医疗美容
重庆市,重庆光博士医疗美容
重庆市,红颜拜博医疗美容
重庆市,重庆瑞俪医疗美容
重庆市,重庆郑荃丽格医疗美容（鲁能院）
重庆市,重庆新铜雀台整形美容医院
重庆市,重庆天艺美整形
重庆市,重庆美莱整形美容医院
重庆市,ES时尚整形外科
重庆市,重庆玛恩医疗美容医院
重庆市,重庆潘多拉医疗整形美容
重庆市,重庆长良医疗美容
重庆市,重庆当代整形美容医院
重庆市,重庆万家燕整形外科医院
重庆市,重庆常青藤整形美容
重庆市,重庆精美整形
重庆市,重庆徐铎丽格医疗美容
重庆市,重庆木槿医疗美容
重庆市,重庆玺悦台医疗美容
重庆市,重庆牙卫士口腔专科医院
重庆市,重庆美圣美邦医疗美容整形
重庆市,重庆康雅医疗美容
重庆市,重庆沙坪坝星艺美医疗美容门诊部
重庆市,重庆柳叶刀医疗美容门诊部
重庆市,重庆鹏爱医疗美容医院
重庆市,重庆德艺阿蓝医疗美容
重庆市,重庆奥妃整形
重庆市,重庆牙博士口腔医院
重庆市,重庆邑兰医疗美容医院
重庆市,万州华美紫馨整形美容医院
重庆市,重庆皇仕口腔
重庆市,重庆妃妍医疗美容诊所
重庆市,晶肤医疗美容上市连锁机构（重庆院）
重庆市,拜博口腔（重庆大坪总院）
重庆市,合川亚美整形美容
重庆市,重庆牙博士诚嘉口腔医院
重庆市,重庆华美美容牙科
重庆市,瑞泰口腔（华西口腔江北门诊）
重庆市,重庆华肤皮肤病医院植发科
重庆市,重庆欣奕医疗美容诊所
重庆市,永川蝶姿美容医院
重庆市,重庆齐美口腔
重庆市,重庆伊恒妍医疗美容门诊部
重庆市,重庆蜜园整形
重庆市,重庆乐乐欣口腔会所
重庆市,瑞泰口腔（华西口腔南方花园店）  
重庆市,重庆成佳牙博士口腔医院
重庆市,重庆美维口腔医院
重庆市,拜博口腔（江北口腔门诊部）
重庆市,拜博口腔（重庆永川店）
重庆市,重庆维乐口腔
重庆市,重庆五洲妇儿医院（私密整形医学中心） 
重庆市,拜博口腔（重庆北碚店）
重庆市,拜博口腔（重庆大渡口店）
重庆市,重庆新视界眼科医院
重庆市,瑞泰口腔（久悦口腔万象城门诊）
重庆市,拜博口腔（解放碑店）
重庆市,拜博口腔（北部新区店）
重庆市,拜博口腔（重庆沙坪坝区）
重庆市,瑞泰口腔（久悦口腔汽博门诊）
重庆市,重庆爱丽美整形
重庆市,拜博口腔（重庆南岸区店）
重庆市,拜博口腔（綦江区店）
重庆市,重庆北大阳光医院(口腔科)
重庆市,瑞泰口腔（华西口腔大学城门诊）
重庆市,重庆雍禾植发
重庆市,重庆碧莲盛植发
重庆市,重庆皓齿健口腔
重庆市,重庆宝丽医疗整形
重庆市,嘉悦口腔（嘉州门诊）
重庆市,嘉悦口腔（洋河门诊）
重庆市,重庆现代女子医院
重庆市,重庆弗莱堡口腔医院
重庆市,正舸口腔
重庆市,重庆亚太口腔健康咨询有限公司
重庆市,南岸区黄先凡口腔诊所
重庆市,重庆品橙口腔门诊部
重庆市,重庆欢乐口腔
重庆市,陈刚口腔科诊所
重庆市,重庆嘉悦口腔
重庆市,沙坪坝明瑞口腔门诊部
重庆市,重庆华而美口腔门诊部
重庆市,重庆茁悦口腔
重庆市,重庆美年谢家湾口腔科
重庆市,华诺世口腔（杨家坪店）
重庆市,刘小发口腔口腔诊所
重庆市,华诺世口腔（北碚店）
重庆市,华诺世口腔（綦江店）
重庆市,瑞泰口腔（华西口腔巴国城门诊）
重庆市,瑞泰口腔（久悦齿科巴南店门诊）
重庆市,重庆康和美中医医院口腔科
重庆市,瑞泰口腔（华西口腔龙湖门诊店）
重庆市,重庆瑞娃医疗美容
重庆市,重庆协和医院口腔门诊部
重庆市,瑞泰口腔（华西口腔龙湖门诊）
重庆市,瑞泰口腔（久悦口腔解放碑英利门诊）
重庆市,瑞泰口腔（久悦口腔沙坪坝门诊）
重庆市,八益牙科（沙坪坝门诊）
重庆市,瑞泰口腔（久悦口腔长寿门诊）
重庆市,瑞泰口腔（久悦口腔源著门诊）
重庆市,瑞泰口腔（华西口腔南CBD门诊）
重庆市,重庆南方丰合医院口腔科
重庆市,重庆医药高等专科学校附属口腔医院
重庆市,德信家乐口腔
重庆市,重庆瑞泰口腔医院
重庆市,重庆普瑞眼科医院
重庆市,DR REBORN唯专   
重庆市,重庆花都医疗美容门诊部   
重庆市,重庆骑士医院疤痕科 
重庆市,重庆爱尔麦格眼科医院 
重庆市,重庆百达丽医疗美容 
重庆市,重庆梦之美宫医疗美容门诊部
重庆市,重庆重生口腔门诊有限公司  
重庆市,重庆众植博仕口腔
重庆市,重庆长嘉综合门诊部
重庆市,重庆眼视光眼科医院 
重庆市,重庆安琪儿妇产医院（形体私密修复中心） 
重庆市,爱康国宾重庆黄泥磅体检分院
重庆市,重庆团圆口腔医院 
重庆市,重庆爱宾欣康门诊部有限公司
重庆市,重庆超雅医疗美容整形 
重庆市,重庆华西妇产医院（私密整形医学中心）
重庆市,重庆爱德华医院（私密整形医学中心）
重庆市,重庆琥珀医疗美容
重庆市,重庆国宾妇产医院 
重庆市,重庆中民耳鼻喉医院整形科 
重庆市,武警重庆总队医院烧伤整形美容中心
重庆市,重庆市第六人民医院整形美容外科
重庆市,重庆三峡中心医院整形外科
重庆市,丰都县人民医院
重庆市,重庆蒋健个体美容诊所
重庆市,垫江县红十字会医院
重庆市,垫江县人民医院
重庆市,重庆万君医疗美容诊所
重庆市,重庆金太阳中医美容诊所
重庆市,重庆东方整形美容门诊部
重庆市,重庆纤体秀医疗美容诊所
重庆市,重庆曾曾医疗美容诊所
重庆市,重庆艺之美医疗美容诊所
重庆市,重庆曙光医疗美容门诊部
重庆市,重庆同济医疗美容门诊部
重庆市,重庆艾达医疗美容诊所
重庆市,重庆华人中医美容门诊部
重庆市,重庆惠美医疗美容诊所
重庆市,重庆龙人中医美容门诊部
重庆市,重庆陈启华医疗美容诊所
重庆市,重庆贺忠文医疗美容诊所
重庆市,重庆周全医疗美容诊所
重庆市,重庆妮威美容院美容诊所
重庆市,重庆市第七人民医院
重庆市,重庆虹丽医疗美容诊所
重庆市,重庆市第十三人民医院
重庆市,重庆市九龙坡区第一人民医院
重庆市,重庆西郊医院
重庆市,重庆荣昌县人民医院
重庆市,重庆市万州区妇幼保健院
重庆市,重庆三峡医药高等专科学校第二附属医院
重庆市,重庆武隆县人民医院整形美容科
重庆市,重庆市第五医院
重庆市,重庆威妮医疗美容诊所
重庆市,重庆永川区中医院整形美容科
重庆市,重庆永川美康医疗美容诊所
重庆市,重庆綦江县珍颜医疗美容诊所
重庆市,重庆医科学校附属诊所
重庆市,重庆珍颜医疗美容诊所
重庆市,重庆万盛区中医院
重庆市,重庆超雅医疗美容诊所
重庆市,重庆金梦医疗美容整形诊所
重庆市,重庆肖医生医疗美容诊所
重庆市,重庆市红十字会医院医疗美容门诊部
重庆市,重庆望江医院
重庆市,重庆白领中医美容诊所
重庆市,重庆新时代医疗美容医院
重庆市,重庆菲尔玛仕医疗美容诊所
重庆市,重庆馨妮丝医疗美容诊所
重庆市,重庆江陵医院
重庆市,重庆长安医院
重庆市,重庆希望医疗研究所中医美容诊所
重庆市,重庆市西郊医院
重庆市,重庆美联臣医疗美容诊所
重庆市,重庆中成医疗美容诊所
重庆市,重庆医科大学附属儿童医院
重庆市,重庆市肿瘤医院
重庆市,重庆市中西医结合医院
重庆市,重庆市中医院
重庆市,重庆思妍医疗美容诊所
重庆市,黔江中心医院
重庆市,重庆市第三人民医院
南京市,南京美贝尔整形医院（中国区旗舰店）
南京市,南京华美整形医院
南京市,南京玺悦医疗美容
南京市,南京速丽医疗美容
南京市,南京米尚恩医疗美容
南京市,南京克拉美医疗美容
南京市,南京和美医疗美容有限公司
南京市,南京斑教授医疗美容诊所
南京市,南京江宁亚韩美容医院
南京市,江苏南京施尔美整形美容医院
南京市,南京艺星医疗美容
南京市,南京韩辰整形医院
南京市,南京健丽医疗美容
南京市,南京柠檬医疗美容(名医机构）
南京市,南京荟百颜医疗美容
南京市,南京美好尉来医美
南京市,南京容易医疗整形美容
南京市,南京美梯整形美容
南京市,南京凤凰岛整形
南京市,南京芬迪医美
南京市,南京美健医疗整形
南京市,韩国普罗普姿中国区旗舰院
南京市,南京美范整形美容
南京市,南京美莱整形
南京市,南京缪斯女神医疗美容门诊部
南京市,南京嘉怡美医疗美容医院
南京市,南京侨台医疗美容
南京市,南京微颜医疗美容诊所有限公司
南京市,南京连天美医院
南京市,南京维多利亚美容医院
南京市,南京柏雅医疗美容
南京市,南京秦淮安安医疗美容诊所
南京市,南京爱尚德美医疗美容
南京市,南京鼻祖鼻整形
南京市,南京京科医院（专业私密整形中心）
南京市,南京康美整形医院
南京市,拂斑堂医学美容（南京）
南京市,南京雅康口腔门诊部有限公司
南京市,南京悦享美医疗整形美容
南京市,南京爱薇医疗美容
南京市,南京牙博士口腔新街口机构
南京市,南京华韩奇致美容医院
南京市,南京都安全门诊部
南京市,南京极妍医疗美容
南京市,南京医科大学友谊整形外科医院
南京市,南京黛珍医疗美容诊所
南京市,颜如玉医疗美容
南京市,南京安臻美医疗美容
南京市,南京新生植发
南京市,南京艺华控美医疗美容
南京市,南京鼓楼兰桂坊医疗美容诊所
南京市,南京市肤康皮肤美容中心
南京市,南京杰克斯整形美容
南京市,南京维格美容门诊部
南京市,南京建国医院植发中心
南京市,南京素丽医疗
南京市,南京雍禾植发
南京市,顾泽医疗综合门诊部
南京市,江苏奇美医疗美容门诊部
南京市,南京杰斯曼医疗美容诊所皮肤科
南京市,AIMI皮肤美学管理中心(南京美格利合)
南京市,南京康贝佳口腔医院
南京市,南京秦淮六博医疗美容门诊部
南京市,江苏省人民医院整形外科 
